Year,ID,Party,VCF0228,VCF0231,VCF0290,VCF0211,VCF0218,VCF0212,VCF0224,VCF0204,VCF0234,VCF0206,VCF0207,VCF0217,VCF0227,VCF0219,VCF0232,VCF0233,VCF0253,VCF0209,VCF0210,VCF0210,VCF0220,VCF0223
2012,4170,Weak Democrat,50,50,49,50,97,50,0,25,25,75,50,50,50,50,50,50,25,40,50,50,50,50
2012,4171,Strong Republican,30,40,43,15,15,85,70,60,85,65,85,50,65,85,15,0,70,70,0,0,60,85
2012,4172,Independent,15,15,40,30,30,60,50,60,30,40,70,60,70,70,40,40,30,40,15,15,50,60
2012,4173,Independent Republican,15,15,45,40,30,70,60,70,40,85,85,85,85,50,50,0,40,70,30,30,30,50
2012,4174,Strong Democrat,85,70,84,70,97,40,70,97,60,80,84,90,75,97,85,62,70,60,70,70,97,97
2012,4175,Strong Republican,0,0,30,0,5,60,55,60,70,15,50,40,45,60,50,0,1,60,50,50,5,60
2012,4176,Independent,25,35,45,50,40,50,50,45,33,55,55,40,40,60,50,60,50,65,75,75,55,50
2012,4177,Independent,0,0,40,25,30,50,49,0,50,99,99,99,99,50,0,99,45,45,0,0,45,40
2012,4178,Independent,0,0,50,50,50,50,50,60,0,50,50,50,50,70,50,0,0,0,30,30,30,70
2012,4179,Strong Democrat,90,90,63,80,75,80,50,75,80,80,50,60,40,90,0,40,60,50,90,90,80,97
2012,4180,Independent Democrat,99,99,45,99,60,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4181,Strong Democrat,50,70,55,70,60,60,50,97,50,97,80,80,97,97,97,97,50,20,50,50,50,50
2012,4182,Independent Democrat,25,35,35,60,50,40,20,50,15,50,50,50,50,75,75,50,50,50,50,50,50,75
2012,4183,Weak Democrat,70,70,50,75,60,60,40,70,50,60,80,90,60,80,80,55,70,75,40,40,60,80
2012,4184,Independent Democrat,0,60,40,50,75,50,5,50,0,85,80,75,97,85,75,70,50,60,50,50,70,85
2012,4185,Independent,50,40,50,50,50,50,50,0,0,50,50,50,50,50,97,0,70,40,60,60,50,70
2012,4186,Independent,0,0,50,15,50,50,50,60,40,50,60,50,50,97,0,0,60,15,70,70,60,70
2012,4187,Independent Democrat,60,85,78,40,85,15,70,70,40,85,97,85,50,97,97,85,85,60,85,85,70,85
2012,4188,Independent Republican,20,25,35,25,35,10,35,25,0,30,50,35,40,75,70,30,10,25,60,60,20,50
2012,4189,Strong Democrat,30,30,43,85,85,0,0,70,0,89,60,89,60,85,50,60,85,40,97,97,70,97
2012,4190,Strong Republican,0,0,45,0,0,97,90,60,97,15,85,60,85,50,0,15,0,80,0,0,0,0
2012,4191,Strong Republican,15,27,40,3,10,85,70,35,70,60,70,45,70,65,0,5,50,75,1,1,20,50
2012,4192,Weak Republican,0,15,30,0,0,50,60,50,50,97,97,97,97,60,50,50,50,50,50,50,50,50
2012,4193,Independent Democrat,50,40,50,70,50,50,50,80,50,50,60,50,50,55,50,50,50,60,65,65,45,77
2012,4194,Strong Democrat,50,85,50,70,60,70,40,60,60,85,85,85,85,97,85,85,40,60,60,60,97,97
2012,4195,Strong Democrat,15,60,40,85,70,15,10,50,0,70,70,70,70,97,75,50,80,40,85,85,70,90
2012,4196,Independent Republican,0,40,35,0,0,90,70,97,85,60,85,50,60,85,40,0,50,50,40,40,15,60
2012,4197,Strong Democrat,43,40,40,40,50,50,30,50,40,50,75,50,50,50,50,50,50,45,50,50,45,50
2012,4198,Strong Republican,35,15,50,75,20,35,80,55,45,15,45,25,35,95,95,0,65,35,65,65,5,45
2012,4199,Strong Democrat,40,40,64,50,97,60,30,70,40,50,60,60,60,70,60,30,40,40,40,40,60,60
2012,4200,Weak Republican,30,30,43,15,15,60,70,50,50,70,85,60,85,85,60,30,60,85,30,30,40,70
2012,4201,Independent Republican,30,30,45,15,30,60,60,70,85,60,60,70,70,40,40,15,30,85,0,0,15,40
2012,4202,Strong Republican,35,25,50,30,10,95,90,50,99,85,85,85,85,97,0,33,50,75,15,15,75,97
2012,4203,Independent Republican,50,60,50,50,50,50,50,50,70,40,80,75,75,70,0,30,60,40,60,60,60,60
2012,4204,Strong Democrat,99,99,43,99,85,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4205,Weak Democrat,30,50,50,40,40,40,60,60,50,85,85,85,60,97,0,0,50,85,70,70,15,40
2012,4206,Weak Republican,99,99,80,99,70,99,90,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4207,Independent Democrat,0,5,0,10,0,10,0,30,40,50,50,50,50,80,80,50,25,20,30,30,35,50
2012,4208,Weak Democrat,0,0,5,0,10,50,0,50,50,70,70,70,70,97,0,30,0,0,50,50,50,60
2012,4209,Independent Republican,25,30,23,40,15,60,30,80,60,70,95,70,80,60,50,40,65,50,30,30,50,70
2012,4210,Strong Republican,0,0,13,0,0,60,25,50,50,50,50,50,50,50,15,20,0,50,0,0,0,30
2012,4211,Strong Democrat,60,30,35,90,70,30,0,0,0,50,50,50,50,74,97,50,50,50,30,30,50,65
2012,4212,Independent Republican,25,25,43,20,15,75,70,60,70,40,75,60,50,70,50,0,40,50,20,20,65,70
2012,4213,Independent Democrat,60,70,43,85,85,15,0,15,0,70,85,70,85,60,97,50,85,60,85,85,50,60
2012,4214,Weak Republican,65,30,43,0,10,95,75,10,80,95,75,60,40,75,2,15,5,40,40,40,50,96
2012,4215,Strong Democrat,40,30,50,50,70,50,30,50,50,70,70,70,70,50,50,70,40,30,30,30,50,50
2012,4216,Independent Democrat,30,40,48,50,65,40,30,60,30,70,70,70,70,85,70,70,50,50,60,60,60,85
2012,4217,Independent Democrat,49,75,45,66,40,40,50,90,40,40,30,45,30,90,40,35,60,85,70,70,1,95
2012,4218,Independent,15,10,28,0,15,65,40,75,70,50,50,50,65,50,50,0,30,45,10,10,45,60
2012,4219,Weak Democrat,15,30,45,70,60,40,30,30,15,50,50,50,50,85,50,60,60,30,60,60,50,50
2012,4220,Independent,15,0,25,0,0,15,50,50,50,50,50,30,50,60,0,0,0,30,0,0,50,85
2012,4221,Strong Democrat,30,40,38,70,60,40,15,60,50,85,85,85,70,85,60,0,70,40,70,70,50,70
2012,4222,Independent Republican,97,97,65,40,60,97,70,85,97,97,97,40,40,97,0,15,50,97,97,97,40,97
2012,4223,Strong Democrat,30,70,35,50,70,50,0,50,30,95,70,60,60,85,40,50,50,40,50,50,50,70
2012,4224,Weak Democrat,40,30,50,60,60,30,40,50,15,97,97,97,97,97,85,60,60,80,15,15,40,97
2012,4225,Strong Democrat,50,70,64,60,97,50,30,60,50,85,97,85,85,97,85,40,90,50,70,70,60,97
2012,4226,Strong Republican,0,0,30,0,0,70,60,60,70,40,70,60,85,85,50,15,15,85,15,15,30,50
2012,4227,Strong Republican,50,40,43,15,15,70,70,70,85,85,85,85,85,60,40,60,30,70,30,30,50,60
2012,4228,Independent Republican,60,60,65,0,60,80,70,85,97,95,97,95,95,97,50,75,40,30,30,30,60,97
2012,4229,Independent Republican,15,15,35,15,0,95,70,50,45,60,85,85,90,90,60,40,15,90,2,2,15,50
2012,4230,Independent,0,0,20,50,0,50,40,50,50,97,97,97,97,70,50,50,50,0,0,0,15,70
2012,4231,Strong Republican,60,50,97,0,97,97,97,85,85,40,85,30,0,97,0,0,50,85,15,15,30,50
2012,4232,Independent Republican,20,20,55,50,40,50,70,90,50,85,85,85,85,50,40,85,17,10,0,0,50,50
2012,4233,Weak Democrat,15,5,38,85,75,0,0,85,0,60,85,60,70,85,50,0,60,15,70,70,60,60
2012,4234,Weak Democrat,30,30,15,60,30,40,0,85,85,97,97,70,97,85,85,30,97,30,40,40,70,70
2012,4235,Strong Republican,45,45,63,30,40,90,85,97,40,50,50,50,50,50,80,15,60,75,40,40,40,50
2012,4236,Weak Republican,60,50,55,60,40,85,70,70,70,85,85,85,85,70,85,40,70,50,70,70,60,70
2012,4237,Independent Democrat,2,5,40,65,70,30,10,35,10,75,65,60,60,80,50,45,55,5,65,65,60,75
2012,4238,Strong Republican,50,40,60,30,50,70,70,70,60,85,85,70,85,85,40,15,50,70,0,0,40,60
2012,4239,Strong Democrat,50,70,50,15,85,50,15,99,99,50,50,50,40,60,50,40,80,50,70,70,60,60
2012,4240,Weak Democrat,15,40,43,85,85,40,0,70,45,70,75,85,60,88,50,70,55,60,60,60,85,85
2012,4241,Strong Democrat,75,75,83,80,85,80,80,85,85,85,85,85,85,85,85,85,80,80,80,80,85,85
2012,4242,Independent Republican,0,0,30,0,0,97,60,85,70,50,60,60,60,85,50,0,0,70,0,0,15,85
2012,4243,Strong Republican,20,40,25,40,0,80,50,97,0,60,60,60,60,80,70,60,50,20,0,0,70,97
2012,4244,Independent,30,40,35,30,40,60,30,85,60,50,50,50,50,70,40,40,15,40,30,30,40,70
2012,4245,Weak Democrat,40,60,45,60,60,60,30,60,50,60,85,50,30,70,50,15,40,0,30,30,30,60
2012,4246,Strong Democrat,25,65,48,66,60,30,35,50,0,50,75,60,65,85,50,30,65,45,75,75,20,60
2012,4247,Independent Republican,5,5,35,10,30,70,40,45,40,40,75,40,70,50,30,0,15,35,35,35,30,50
2012,4248,Weak Republican,40,15,50,50,15,60,85,30,97,70,85,40,40,97,15,0,70,70,60,60,40,97
2012,4249,Independent Democrat,60,70,50,70,50,60,50,70,70,97,97,97,40,85,40,40,70,50,60,60,85,85
2012,4250,Weak Democrat,50,60,64,70,87,40,40,60,50,90,85,88,86,70,78,60,60,60,75,75,50,80
2012,4251,Strong Democrat,99,99,35,99,70,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4252,Strong Democrat,85,75,48,80,80,45,15,85,0,60,60,60,70,85,90,30,85,20,85,85,45,50
2012,4253,Independent Democrat,55,55,60,55,50,55,70,55,55,55,66,22,55,55,55,55,55,55,55,55,55,55
2012,4254,Independent Republican,30,15,43,0,10,85,75,50,50,50,50,40,80,70,50,10,30,60,15,15,15,70
2012,4255,Strong Democrat,60,85,49,85,97,15,0,70,0,97,97,97,97,97,70,97,85,30,85,85,70,97
2012,4256,Weak Democrat,99,99,55,99,60,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4257,Strong Democrat,75,85,69,85,97,60,40,85,95,90,85,80,80,85,60,70,70,75,85,85,65,75
2012,4258,Strong Democrat,50,70,68,60,85,50,50,85,40,70,50,60,60,70,60,50,50,50,30,30,50,60
2012,4259,Strong Republican,0,0,15,0,0,85,30,85,60,70,70,70,70,85,15,70,30,30,15,15,70,97
2012,4260,Strong Democrat,70,70,49,70,97,60,0,60,50,97,97,97,97,70,0,50,70,40,85,85,60,97
2012,4261,Weak Republican,0,0,33,0,15,60,50,97,50,50,50,50,60,50,50,40,50,70,30,30,50,70
2012,4262,Independent,20,15,45,50,40,50,50,60,30,50,60,50,60,70,50,50,30,30,15,15,20,40
2012,4263,Independent,40,40,55,50,50,50,60,40,0,55,60,50,25,30,70,20,15,40,60,60,30,50
2012,4264,Weak Republican,40,50,50,50,40,40,60,50,40,49,60,10,15,40,15,5,50,50,50,50,5,70
2012,4265,Strong Republican,35,1,33,1,5,97,60,70,75,40,50,75,97,55,10,20,1,95,5,5,10,25
2012,4266,Independent Republican,30,40,23,35,30,10,15,30,15,60,75,50,70,85,40,40,30,40,35,35,15,40
2012,4267,Strong Democrat,15,85,58,85,85,50,30,70,60,97,97,70,50,97,50,70,85,85,97,97,70,85
2012,4268,Independent Republican,30,25,50,10,50,50,50,60,50,70,70,70,70,75,50,15,60,40,35,35,50,85
2012,4269,Strong Democrat,0,0,46,0,90,0,1,0,0,97,97,97,97,5,97,97,0,0,2,2,50,97
2012,4270,Weak Republican,15,15,20,0,0,75,40,75,75,10,0,20,80,40,0,0,10,60,0,0,10,50
2012,4271,Independent,50,60,50,50,50,50,50,97,0,50,50,50,0,97,0,15,0,50,60,60,15,85
2012,4272,Strong Republican,30,38,35,15,10,70,60,65,80,50,50,50,50,50,45,40,54,62,30,30,46,50
2012,4273,Strong Democrat,60,60,45,85,90,15,0,0,0,90,80,80,97,50,70,80,70,40,80,80,50,50
2012,4274,Weak Democrat,40,40,35,50,70,60,0,60,50,70,0,0,15,85,0,0,50,15,70,70,85,97
2012,4275,Weak Democrat,30,20,55,50,80,50,30,50,45,80,60,70,70,80,50,40,60,40,80,80,75,80
2012,4276,Independent,40,30,50,85,50,30,50,0,0,50,50,50,50,75,85,50,0,30,50,50,40,60
2012,4277,Independent Republican,15,15,45,40,40,60,50,85,50,50,50,50,50,85,50,40,30,60,15,15,60,70
2012,4278,Weak Republican,75,55,68,50,50,85,85,85,50,50,60,60,50,90,0,50,50,85,20,20,62,90
2012,4279,Strong Democrat,60,60,50,85,85,50,15,70,50,70,40,50,40,85,50,30,60,80,85,85,60,60
2012,4280,Weak Republican,30,30,35,50,0,50,70,40,40,60,70,40,40,70,0,0,50,40,15,15,30,50
2012,4281,Strong Democrat,60,70,50,50,70,50,30,50,50,97,70,60,50,60,50,50,50,50,60,60,50,60
2012,4282,Weak Democrat,30,65,43,65,70,15,15,65,15,70,60,70,70,75,40,70,65,40,75,75,75,75
2012,4283,Weak Republican,40,40,50,30,40,40,60,15,0,40,70,85,60,60,60,50,60,60,40,40,30,60
2012,4284,Weak Democrat,10,40,40,60,50,40,30,50,30,75,85,88,85,60,75,75,45,15,55,55,50,6
2012,4285,Weak Democrat,0,15,50,30,60,70,40,60,40,60,70,60,60,80,50,15,15,0,15,15,60,60
2012,4286,Independent,15,0,33,0,15,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30,50
2012,4287,Weak Democrat,90,80,70,70,80,95,60,90,95,97,97,97,90,97,75,80,85,70,90,90,60,97
2012,4288,Strong Republican,30,2,49,1,0,90,97,90,40,60,85,85,85,90,50,60,30,50,2,2,15,50
2012,4289,Strong Democrat,30,85,49,97,97,15,0,70,50,97,97,97,97,85,70,97,97,15,85,85,50,70
2012,4290,Independent,15,30,50,40,50,30,50,50,50,50,50,50,50,70,40,15,50,30,15,15,40,70
2012,4291,Independent Democrat,0,0,28,60,40,15,15,50,50,75,85,80,87,85,75,40,51,15,50,50,60,85
2012,4292,Strong Democrat,50,50,74,50,97,50,50,50,50,50,50,50,50,50,50,15,50,50,50,50,50,50
2012,4293,Strong Republican,60,40,55,30,40,97,70,50,50,60,85,60,60,85,30,40,50,60,15,15,60,97
2012,4294,Independent Democrat,15,65,40,97,80,10,0,60,0,70,70,85,70,85,65,80,85,0,85,85,67,97
2012,4295,Independent Democrat,28,62,30,70,60,12,0,60,25,72,72,65,62,78,74,32,80,59,74,74,56,68
2012,4296,Strong Democrat,80,80,49,60,97,0,0,97,50,97,97,97,97,97,97,40,60,0,80,80,97,97
2012,4297,Independent,5,5,25,40,30,40,20,75,85,40,60,50,40,75,1,30,20,10,55,55,5,50
2012,4298,Weak Republican,50,0,45,0,15,80,75,70,50,55,85,65,75,85,50,30,50,50,0,0,0,85
2012,4299,Weak Democrat,15,30,30,85,60,30,0,15,30,50,50,50,50,85,60,40,50,15,60,60,40,50
2012,4300,Strong Republican,50,50,45,10,0,75,90,90,50,30,90,90,70,75,0,50,40,65,15,15,45,65
2012,4301,Weak Republican,40,70,78,70,70,50,85,50,50,70,70,70,40,60,30,50,0,40,15,15,30,60
2012,4302,Independent,0,0,45,0,45,50,45,50,30,85,85,85,85,70,0,40,50,50,0,0,0,70
2012,4303,Weak Republican,50,50,45,50,50,50,40,50,50,60,60,50,50,50,50,30,50,50,40,40,50,40
2012,4304,Independent Republican,55,55,45,50,30,52,60,70,35,75,75,75,75,85,70,30,60,60,40,40,40,50
2012,4305,Strong Republican,30,40,58,15,30,97,85,85,30,45,97,75,50,85,70,15,65,60,0,0,30,50
2012,4306,Strong Republican,40,40,60,60,50,40,70,30,0,50,50,50,50,85,0,15,0,60,50,50,40,60
2012,4307,Independent Republican,11,30,40,10,12,89,67,65,85,90,90,90,90,65,59,90,45,65,40,40,60,85
2012,4308,Strong Democrat,60,60,48,80,80,0,15,60,0,80,80,80,80,95,60,80,90,30,70,70,50,60
2012,4309,Strong Democrat,75,75,49,50,97,50,0,50,50,25,50,97,50,75,0,50,0,50,0,0,0,75
2012,4310,Independent,50,60,55,40,40,85,70,60,60,70,85,60,85,80,0,10,60,80,50,50,10,80
2012,4311,Independent,40,45,50,35,45,60,55,75,50,70,90,75,80,70,50,60,45,65,35,35,50,50
2012,4312,Strong Democrat,40,40,74,50,97,30,50,85,50,30,70,50,30,85,0,70,50,30,85,85,30,50
2012,4313,Independent,40,40,50,50,50,50,50,50,50,70,70,70,70,50,50,70,50,50,50,50,50,50
2012,4314,Independent Democrat,15,15,20,50,25,50,15,0,0,85,85,85,85,97,50,60,50,0,97,97,97,97
2012,4315,Strong Democrat,40,40,34,50,68,50,0,50,30,85,85,15,30,85,50,30,40,15,97,97,50,85
2012,4316,Independent Democrat,10,10,30,10,30,10,30,50,10,50,50,50,50,50,0,0,0,50,10,10,50,50
2012,4317,Independent Republican,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2012,4318,Strong Republican,0,0,49,0,0,97,97,50,75,50,85,55,50,97,25,0,50,50,0,0,0,50
2012,4319,Weak Republican,50,40,35,40,40,60,30,70,50,40,50,85,60,85,45,60,50,70,45,45,50,85
2012,4320,Independent Republican,5,10,15,50,15,50,15,55,40,97,97,97,97,85,60,0,50,75,5,5,40,50
2012,4321,Strong Republican,15,15,35,0,0,80,70,30,85,75,85,55,75,70,0,0,0,50,50,50,30,70
2012,4322,Weak Democrat,30,30,38,50,60,40,15,50,50,40,70,60,60,60,60,40,40,30,40,40,30,50
2012,4323,Independent Democrat,15,60,50,70,70,30,30,70,60,85,85,85,85,85,0,70,30,60,85,85,85,85
2012,4324,Independent Republican,25,25,63,99,50,50,75,70,40,30,60,50,80,97,15,5,15,40,50,50,1,97
2012,4325,Independent Democrat,55,60,55,70,60,15,50,30,30,90,78,70,75,65,40,30,85,30,60,60,50,75
2012,4326,Weak Republican,70,40,50,50,50,60,50,60,60,60,40,15,60,50,0,0,60,15,50,50,0,50
2012,4327,Weak Democrat,74,80,48,87,85,35,10,55,0,70,80,85,70,85,85,70,69,15,60,60,65,70
2012,4328,Strong Republican,0,0,45,0,40,75,50,90,40,70,70,40,30,80,40,30,0,70,0,0,15,60
2012,4329,Weak Democrat,99,99,40,99,50,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4330,Independent Republican,0,0,30,0,0,97,60,60,60,80,85,80,90,70,0,15,10,70,0,0,40,60
2012,4331,Weak Republican,50,25,50,25,30,60,70,55,60,60,70,60,60,70,40,40,30,40,40,40,30,50
2012,4332,Independent,99,99,50,99,50,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4333,Weak Democrat,45,90,55,48,60,50,50,70,97,50,80,40,30,50,10,70,50,50,70,70,80,30
2012,4334,Strong Democrat,97,97,49,60,97,85,0,85,50,85,85,85,85,85,85,85,85,40,85,85,85,97
2012,4335,Independent,2,10,48,25,35,60,60,85,70,75,85,80,80,50,50,30,50,25,30,30,50,50
2012,4336,Strong Republican,5,15,38,0,15,85,60,80,97,50,50,50,50,70,50,50,15,60,45,45,45,97
2012,4337,Strong Republican,50,40,35,0,0,75,70,15,75,70,70,70,70,95,20,50,5,50,5,5,50,50
2012,4338,Weak Democrat,40,15,55,50,60,50,50,97,50,50,80,50,50,85,15,15,60,15,85,85,50,70
2012,4339,Strong Democrat,40,60,40,85,70,40,10,50,15,85,85,85,40,70,85,70,75,30,70,70,60,60
2012,4340,Independent Republican,30,30,50,15,30,90,70,80,90,90,85,85,85,50,50,15,30,90,50,50,50,50
2012,4341,Strong Republican,40,30,55,0,40,97,70,85,97,97,97,85,70,70,40,60,40,50,30,30,85,70
2012,4342,Independent Democrat,10,68,0,60,0,25,0,70,0,50,50,50,50,50,50,50,75,10,60,60,50,50
2012,4343,Independent Democrat,15,40,45,40,55,30,35,60,60,85,85,85,85,85,70,70,60,15,60,60,60,85
2012,4344,Weak Democrat,40,60,60,55,65,45,55,70,35,60,60,55,60,75,60,10,60,60,55,55,45,55
2012,4345,Strong Democrat,30,40,55,75,85,30,25,45,0,49,50,60,53,50,86,55,60,30,40,40,45,50
2012,4346,Strong Democrat,60,60,58,70,85,15,30,85,40,97,85,85,85,97,85,85,85,15,97,97,85,85
2012,4347,Weak Republican,60,10,50,10,25,75,75,20,0,50,50,60,60,80,50,5,55,65,0,0,10,80
2012,4348,Weak Republican,40,30,63,0,40,97,85,97,97,30,97,85,0,85,0,0,70,50,15,15,15,97
2012,4349,Weak Democrat,40,60,35,70,70,40,0,60,0,70,70,70,70,97,85,60,97,70,60,60,40,70
2012,4350,Weak Democrat,50,50,45,0,50,15,40,60,50,50,85,50,40,70,0,0,40,85,70,70,15,50
2012,4351,Strong Democrat,97,85,43,30,85,85,0,70,50,97,97,97,97,60,50,50,50,50,97,97,85,97
2012,4352,Weak Democrat,40,40,65,40,70,40,60,50,50,85,85,70,85,85,70,30,40,85,15,15,50,85
2012,4353,Strong Democrat,40,40,50,60,70,40,30,0,0,97,97,97,97,70,97,70,60,40,60,60,60,60
2012,4354,Independent,35,45,45,55,60,85,30,90,97,85,85,85,85,95,50,60,50,55,60,60,85,95
2012,4355,Weak Republican,0,0,25,0,0,80,50,50,50,50,50,50,50,50,0,40,0,50,50,50,60,60
2012,4356,Strong Democrat,50,50,49,40,97,97,0,30,50,97,97,97,97,97,0,97,30,0,50,50,50,97
2012,4357,Strong Democrat,20,30,50,75,70,30,30,50,55,70,70,70,70,90,60,60,75,20,50,50,50,70
2012,4358,Weak Republican,15,50,38,0,60,0,15,50,60,70,70,70,70,85,0,50,0,50,0,0,40,85
2012,4359,Independent,0,0,60,50,60,50,60,0,50,60,60,60,60,97,50,0,0,0,97,97,30,85
2012,4360,Independent Democrat,60,70,55,30,60,85,50,50,50,50,50,50,50,85,50,50,50,60,40,40,60,60
2012,4361,Strong Republican,40,30,50,60,30,15,70,15,0,50,50,50,50,97,70,0,60,78,30,30,0,50
2012,4362,Strong Democrat,30,40,35,85,70,30,0,85,30,97,97,97,97,97,97,65,85,60,97,97,85,97
2012,4363,Weak Republican,25,20,43,20,20,90,65,85,85,40,70,60,75,80,0,30,0,55,45,45,45,97
2012,4364,Strong Democrat,0,85,49,97,97,30,0,85,50,85,70,70,60,97,70,60,50,97,97,97,70,70
2012,4365,Strong Democrat,70,70,50,60,85,97,15,85,50,97,70,50,30,97,15,70,70,85,85,85,85,97
2012,4366,Strong Democrat,60,70,58,85,85,60,30,60,97,97,97,97,97,97,50,60,85,70,85,85,70,97
2012,4367,Weak Republican,40,40,45,50,50,50,40,40,50,70,70,40,97,70,50,50,40,0,40,40,30,70
2012,4368,Strong Republican,50,40,55,40,50,50,60,40,50,85,85,40,85,60,15,0,60,40,50,50,40,60
2012,4369,Independent Republican,15,30,40,40,15,50,65,55,35,50,60,40,60,60,55,30,45,50,30,30,15,40
2012,4370,Strong Democrat,0,97,49,0,97,97,0,70,97,80,80,80,80,97,0,70,71,0,70,70,60,60
2012,4371,Strong Democrat,80,80,78,50,85,60,70,80,50,85,85,85,85,60,50,85,80,60,60,60,60,80
2012,4372,Weak Democrat,99,99,65,99,70,99,60,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4373,Independent Democrat,75,40,60,80,60,0,60,60,0,70,50,70,80,80,50,50,70,30,80,80,50,90
2012,4374,Weak Republican,30,15,50,0,30,85,70,60,85,60,85,40,70,85,0,15,30,70,15,15,40,97
2012,4375,Independent Republican,30,0,43,0,0,97,85,97,97,70,70,60,70,97,50,50,0,97,0,0,50,97
2012,4376,Independent Democrat,15,15,50,40,50,10,50,20,0,97,95,95,97,65,85,40,55,35,5,5,35,40
2012,4377,Strong Republican,60,0,45,30,30,80,60,70,90,70,70,70,70,80,50,0,0,40,0,0,40,70
2012,4378,Strong Democrat,50,40,49,90,97,0,0,50,50,85,80,80,85,70,50,50,15,5,60,60,75,90
2012,4379,Strong Democrat,60,60,60,40,80,40,40,60,70,85,70,60,60,85,50,40,50,50,60,60,70,85
2012,4380,Weak Republican,35,30,43,20,25,60,60,50,45,50,50,50,50,50,50,40,45,50,25,25,45,50
2012,4381,Strong Democrat,40,40,58,60,75,15,40,40,15,75,90,65,55,85,50,30,40,40,30,30,40,60
2012,4382,Weak Democrat,50,85,55,85,60,50,50,50,50,97,97,97,97,97,50,0,50,60,85,85,85,85
2012,4383,Independent Republican,35,35,45,45,45,35,45,60,20,40,80,65,80,65,50,25,50,50,20,20,30,50
2012,4384,Independent Republican,40,30,55,15,40,85,70,70,85,70,70,70,70,85,0,0,40,85,40,40,40,85
2012,4385,Independent,99,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4386,Weak Republican,0,0,49,80,97,51,0,0,0,50,50,50,50,97,0,0,51,0,51,51,51,97
2012,4387,Strong Democrat,85,84,45,38,90,88,0,38,69,97,76,67,34,75,86,87,95,78,75,75,86,86
2012,4388,Independent,99,99,0,99,0,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4389,Strong Democrat,60,60,50,50,50,60,50,50,60,50,50,50,50,60,50,40,50,60,30,30,60,60
2012,4390,Weak Democrat,50,50,45,70,60,30,30,15,0,85,60,85,85,60,70,70,70,50,60,60,50,70
2012,4391,Independent,55,55,63,55,65,50,60,40,33,85,68,87,82,70,45,65,50,50,70,70,50,85
2012,4392,Independent,60,60,45,60,55,70,35,65,65,90,90,90,90,70,65,65,65,65,50,50,50,60
2012,4393,Strong Republican,60,60,53,30,30,97,75,95,97,85,90,70,90,80,30,60,30,50,50,50,60,90
2012,4394,Strong Democrat,50,40,65,80,90,30,40,30,50,40,97,50,70,97,97,50,30,60,40,40,80,97
2012,4395,Strong Democrat,50,40,49,80,97,20,0,0,0,0,90,0,15,97,97,0,50,0,60,60,60,60
2012,4396,Independent Republican,0,30,35,70,40,60,30,30,30,40,40,30,70,85,70,0,40,15,85,85,60,97
2012,4397,Independent Republican,40,15,50,50,50,50,50,85,70,85,85,40,70,97,50,0,50,60,0,0,30,85
2012,4398,Weak Republican,99,99,74,99,50,99,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,4399,Weak Democrat,40,40,53,85,75,25,30,50,0,60,70,70,70,85,97,70,65,45,85,85,50,85
2012,4400,Weak Republican,15,15,30,0,0,85,60,50,50,70,70,70,70,50,50,30,0,50,0,0,40,50
2012,4401,Strong Democrat,97,97,64,97,97,97,30,50,97,97,97,97,85,97,0,60,97,85,85,85,85,97
2012,4402,Weak Republican,50,20,50,20,50,50,50,30,50,70,70,70,70,50,0,50,0,50,20,20,10,50
2012,4403,Independent Democrat,70,70,50,30,60,60,40,50,50,99,99,99,99,70,50,15,40,30,70,70,0,60
2012,4404,Independent Republican,5,5,50,40,50,70,50,10,0,60,75,55,70,90,50,55,50,10,0,0,60,55
2012,4405,Strong Republican,15,40,50,40,40,40,60,40,30,40,40,40,40,60,40,30,40,30,30,30,30,40
2012,4406,Weak Republican,30,15,45,15,30,65,60,30,50,75,85,70,85,97,15,0,50,30,15,15,40,60
2012,4407,Strong Democrat,50,50,49,97,97,0,0,50,50,97,97,97,97,97,97,70,97,25,50,50,97,97
2012,4408,Strong Republican,50,50,50,60,30,70,70,60,60,85,97,85,97,60,50,40,60,60,15,15,40,60
2012,4409,Weak Democrat,40,40,35,75,70,5,0,0,0,40,75,70,70,50,50,50,50,15,40,40,50,50
2012,4410,Weak Republican,40,40,0,30,0,70,0,60,60,50,70,40,60,85,60,15,50,60,30,30,40,85
2012,4411,Weak Republican,0,0,50,50,50,0,50,97,50,40,85,30,0,85,0,15,70,0,70,70,15,50
